id	Site	Stage	Index	NonIndex	NonCancer	IndexPercent	NonIndexPercent	NonCancerPercent
Overall	Melanoma	II	1699.2100502548096	601.9639894567631	2732.825960288427	33.75466925416785	11.957965622899545	54.28736512293259
Overall	Oral-Pharynx	II	1161.30441751385	321.5799032229747	1360.1156792631753	40.847851477799864	11.311287485859117	47.84086103634102
Overall	Other Types	II	3523.4727088150603	585.0296402584613	2615.497650926479	52.401438263162696	8.700619278085384	38.89794245875191
Overall	Ovary	II	886.8338111052843	85.86019201909774	214.305996875618	74.71219975613178	7.2333775921733565	18.05442265169486
Overall	Pancreas	II	6097.5684022699925	86.52741639693802	694.9041813330696	88.64033147652265	1.2578487628570727	10.101819760620288
Overall	Prostate	II	29419.277193657046	29080.647480375897	133597.07532596705	15.314803038911096	15.138522454997162	69.54667450609173
Overall	Stomach	II	1271.0074228719122	83.52542199183446	515.4671551362533	67.96831138352472	4.466600106515212	27.56508850996007
Overall	Thyroid	II	95.13061357236099	714.6568301987409	1604.212556228898	3.9407876376288726	29.60467399331984	66.45453836905128
Overall	Uterus	II	616.4232632673622	249.52892723772447	1568.0478094949133	25.325524374172648	10.251804734499773	64.42267089132758
Overall	Bladder	III	1236.675122777644	187.17992380429374	649.1449534180622	59.65630114701611	9.029422277100517	31.31427657588337
Overall	Breast, All	III	9739.207363087484	1173.9784564940958	6387.81418041842	56.29274240267894	6.785610406878768	36.921647190442286
Overall	Breast, HR+	III	7181.359766236605	865.728390258951	4336.911843504445	57.98901620023098	6.990700825734423	35.0202829740346
Overall	Breast, HR-	III	2445.029089277985	233.1198100261249	1556.8511006958902	57.7338627928686	5.504600000616881	36.761537206514525
Overall	Breast, HR?	III	495.3343038074638	37.67292041638284	206.99277577615334	66.93706808208971	5.090935191403086	27.971996726507207
Overall	Cervix	III	884.8308907548924	158.19360186501035	413.9755073800973	60.72964246773454	10.857488117021987	28.412869415243467
Overall	Colon-Rectum	III	12090.212961855212	1808.8251382109966	11841.961899933793	46.96869959152796	7.027019689254483	46.00428071921756
Overall	Esophagus	III	1764.63115846609	74.193889933299	337.174951600611	81.09518191480193	3.409645677081756	15.495172408116316
Overall	Kidney	III	3009.5862921731164	383.79242731023226	1986.6212805166513	55.94026565377539	7.1336882399671415	36.92604610625746
Overall	Larynx	III	815.5063080238318	159.97696886700322	503.516723109165	55.13903367301094	10.816563141785208	34.044403185203855
Overall	Liver-Bile Duct	III	3895.7322123411127	46.047660245823614	440.22012741306366	88.90306281015776	1.0508366099001283	10.04610057994212
Overall	Lung, All	III	30933.27510900405	540.9807339284196	5410.744157067528	83.86410494511063	1.4666686564414249	14.669226398447954
Overall	Lung, NSCLC	III	18167.723306145766	420.48475152834465	3112.7919423258872	83.71836922789626	1.9376284573445681	14.344002314759173
Overall	Lung, SCLC	III	5078.75723370567	69.24175608346819	726.0010102108619	86.4616485138861	1.1787837263103198	12.359567759803573
Overall	Lymphoma	III	4257.584523831911	398.8373432156811	3442.5781329524075	52.56926193149662	4.924525783623671	42.50621228487971
Overall	Melanoma	III	1625.0347418698893	253.89273452221676	814.072523607894	60.34291651949088	9.427877256673478	30.229206223835646
Overall	Oral-Pharynx	III	1968.8967583231074	311.32464850772567	1561.7785931691672	51.24666211148119	8.103192308894473	40.65014557962434
Overall	Other Types	III	3701.01643081946	425.2588291680047	1563.7247400125357	65.0442254977058	7.473793131247885	27.481981371046324
Overall	Ovary	III	5105.299332702849	90.59904568293352	629.1016216142172	87.64462373738797	1.5553484237413482	10.800027838870683
Overall	Pancreas	III	2370.46231880451	6.376319522714098	96.16136167277614	95.85371285097088	0.25783742509964	3.8884497239294844
Overall	Prostate	III	5771.907123913489	2505.8320896907867	8505.260786395724	34.3913908354495	14.930775723594033	50.67783344095647
Overall	Stomach	III	1379.2034792379168	46.30720965675352	343.48931110532953	77.96514862848598	2.6177054639204935	19.417145907593532
Overall	Thyroid	III	678.3097243400317	590.8998015150472	2422.790474144921	18.37241940249273	16.00487003020171	65.62271056730556
Overall	Uterus	III	2553.01607610499	433.5403449540315	1659.4435789409788	54.950841069844806	9.331475354154788	35.7176835760004
Overall	Bladder	IV	2894.2184572545348	119.4240211250838	485.3575216203816	82.71558894697154	3.413090057876073	13.871320995152374
Overall	Breast, All	IV	7370.480323166195	121.61491567866906	974.9047611551358	87.04949005747248	1.436340093051483	11.514169849476033
Overall	Breast, HR+	IV	4762.420704499262	66.33570938935416	707.2435861113836	86.02638555815142	1.1982606464839987	12.775353795364591
Overall	Breast, HR-	IV	1522.4462912550173	39.29249336119097	225.26121538379195	85.19565144124326	2.1987964947504737	12.605552064006263
Overall	Breast, HR?	IV	1119.7626213302158	24.077543116651572	100.15983555313264	90.01307245419741	1.9354938196665252	8.051433726136064
Overall	Cervix	IV	1019.4416448202144	6.590650308953256	155.96770487083228	86.2471780727762	0.5575846285070437	13.195237298716776
Overall	Colon-Rectum	IV	18483.744068342792	310.97812706194645	1800.2778045952625	89.74869661734786	1.5099690558968022	8.741334326755341
Overall	Esophagus	IV	3739.534695007059	31.630519860123965	266.8347851328172	92.60858580998165	0.783321442796532	6.608092747221823
Overall	Kidney	IV	6007.315741678781	106.34559839527766	598.3386599259412	89.50112845171009	1.5844099880106923	8.91446156027922
Overall	Larynx	IV	1739.5630116983534	166.44970218244873	663.9872861191978	67.68727671978029	6.476642108266488	25.83608117195322
Overall	Liver-Bile Duct	IV	3484.4991020694756	28.695331901795956	262.80556602872866	92.28016689802635	0.7599399338399352	6.959893168133703
Overall	Lung, All	IV	65574.84964286251	374.51481056416907	4628.635546573327	92.91117578121016	0.5306395910399403	6.558184627749903
Overall	Lung, NSCLC	IV	33440.43594256878	205.0306472312024	2216.5334102000147	93.24754877744907	0.571721173473879	6.18073004907706
Overall	Lung, SCLC	IV	12272.890603071193	34.77724615019888	668.3321507786097	94.58146272403816	0.26801206959154494	5.150525206370297
Overall	Lymphoma	IV	9121.227479515064	1045.4370779441665	6737.33544254077	53.958988875503216	6.184554412826352	39.85645671167043
Overall	Melanoma	IV	1547.71726050763	56.020437957881505	190.26230153448842	86.27186513420457	3.1226554045641866	10.605479461231239
Overall	Oral-Pharynx	IV	6640.072092643053	765.1024087709521	4021.8254985859944	58.10862074597929	6.695566717169442	35.19581253685127
Overall	Other Types	IV	5987.190267875494	191.65226298298708	656.1574691415186	87.59605366313816	2.8039833647840102	9.599962972077815
Overall	Ovary	IV	4211.111592721764	83.741214651142	347.1471926270944	90.71761294101171	1.8039899752507966	7.478397083737491
Overall	Pancreas	IV	14743.416886057315	59.42222456364513	613.1608893790394	95.63711005486064	0.3854581250885128	3.9774318200508527
Overall	Prostate	IV	9388.461634868263	600.9776795812377	3247.5606855505007	70.9259019027594	4.5401350727599725	24.533963024480624
Overall	Stomach	IV	6336.190692506137	77.45658610680107	396.3527213870625	93.04244776073622	1.1373948033304122	5.820157435933369
Overall	Thyroid	IV	1441.9576864613175	400.78567906665955	734.2566344720233	55.95489664188272	15.552412846979417	28.492690511137884
Overall	Uterus	IV	2101.9782931996215	66.39610566409034	294.62560113628797	85.34219623222174	2.695741196268386	11.962062571509865
Overall	Bladder	Unknown/missing	951.1192686291919	157.05878961864346	823.8219417521647	49.229775808964384	8.129336936782789	42.64088725425283
Overall	Breast, All	Unknown/missing	3694.9730585053685	591.859170571981	3494.167770922651	47.48712322973099	7.6064666568819055	44.90641011338711
Overall	Breast, HR+	Unknown/missing	1603.3847648343176	286.90859610646754	2039.706639059215	40.79859452504625	7.300473183370676	51.900932291583075
Overall	Breast, HR-	Unknown/missing	423.1936397659626	133.44792954821156	439.3584306858258	42.48932126164283	13.398386500824454	44.112292237532714
Overall	Breast, HR?	Unknown/missing	1777.3208775915339	149.7697654910803	989.9093569173858	60.92975240286369	5.134376602368197	33.935870994768116
Overall	Cervix	Unknown/missing	427.56786575921944	35.286324429681684	147.1458098110989	70.09309274741302	5.784643349128145	24.122263903458837
Overall	Colon-Rectum	Unknown/missing	3882.27561765504	917.3942829028344	4396.330099442125	42.21700323678817	9.976014385633258	47.80698237757857
Overall	Esophagus	Unknown/missing	1406.8239655901018	26.723253412341204	284.45278099755694	81.88730882363805	1.5554862288906406	16.557204947471302
Overall	Kidney	Unknown/missing	1221.6915857573083	150.83938762351178	907.46902661918	53.58296428760124	6.615762615066306	39.801273097332455
Overall	Larynx	Unknown/missing	370.1774324216664	38.24144204022266	321.5811255381109	50.7092373180365	5.238553704140091	44.052208977823405
Overall	Liver-Bile Duct	Unknown/missing	4438.877212750838	63.71646661055767	598.4063206386047	87.01974539797762	1.24909756146947	11.731157040552926
Overall	Lung, All	Unknown/missing	12209.199862507532	238.12905925028804	3136.671078242179	78.3444549698892	1.5280355444705342	20.127509485640267
Overall	Lung, NSCLC	Unknown/missing	4234.929583639316	76.9153705178083	836.1550458428754	82.26358942578314	1.4940825663909925	16.24232800782586
Overall	Lung, SCLC	Unknown/missing	1227.1892553610396	14.56507327330049	163.24567136566	87.34443098655086	1.0366600194519922	11.618908993997152
Overall	Lymphoma	Unknown/missing	1744.5347223050098	388.0074630605581	1824.4578146344322	44.087306603614095	9.805596741484914	46.10709665490099
Overall	Melanoma	Unknown/missing	1077.1845262249642	594.6177266498698	2690.1977471251657	24.694739253208716	13.631768148781978	61.673492598009304
Overall	Oral-Pharynx	Unknown/missing	2240.3945968413377	592.8966623680996	1953.7087407905628	46.80164188095546	12.385558018970118	40.812800100074426
Overall	Other Types	Unknown/missing	70982.28401020836	5391.801485347848	38905.91450444379	61.57380639331051	4.677135223237204	33.74905838345228
Overall	Ovary	Unknown/missing	1448.7266340684505	57.38790206218733	416.8854638693622	75.33679844349716	2.984290278844895	21.678911277657942
Overall	Pancreas	Unknown/missing	3821.112405756447	82.3501172690382	486.5374769745154	87.04128486916734	1.875856885399503	11.082858245433151
Overall	Prostate	Unknown/missing	4700.6896498705155	1725.7314211675484	9150.578928961937	30.177117865253358	11.078714907668667	58.74416722707798
Overall	Stomach	Unknown/missing	2237.789746969656	290.1694866405988	1367.0407663897454	57.45288182207076	7.4497942654839235	35.097323912445326
Overall	Thyroid	Unknown/missing	228.24303325093288	278.14143254361096	963.6155342054562	15.526736955845776	18.921185887320473	65.55207715683376
Overall	Uterus	Unknown/missing	2427.861128570357	367.52464519901724	1198.6142262306257	60.78770977892731	9.201919008488163	30.010371212584516
