id	IndexCancer	Stage	Fix	total_individuals	number_last_known_outcome	final_proportion	number_final_outcome	extrapolated_prop_died	extrapolated_cod	extrapolated_outcome
60-64	All Types	I	NC	46915	5573	0.13940695007849951	6540.277062932804	0.6136712749615975	0.5600634385859027	26275.376221257626
60-64	All Types	I	NIndex	46915	1708	0.04107334508366537	1926.955984600161	0.15898617511520738	0.15005443785091502	7039.803951775678
60-64	All Types	II	Alive	62262	45195	0.6939041210940655	43203.85838755871	0	0	0
60-64	All Types	II	Index	62262	7659	0.13048323835276796	8124.147386320038	0.2668900055834729	0.315679313105958	19654.825392603158
60-64	All Types	II	NC	62262	6920	0.13076577571237114	8141.738727403652	0.5773310999441653	0.5313782051993973	33084.66981212487
60-64	All Types	II	NIndex	62262	2488	0.04484686484079538	2792.2554987176018	0.15577889447236182	0.1529424816946448	9522.504795271974
60-64	All Types	III	Alive	26731	10771	0.3686246161696917	9853.70461483203	0	0	0
60-64	All Types	III	Index	26731	12389	0.4756880711296795	12715.617829367462	0.37753510140405616	0.6148568029753353	16435.737200333686
60-64	All Types	III	NC	26731	2873	0.12593081614897375	3366.256646478217	0.49453978159126366	0.3082303533186965	8239.305574562077
60-64	All Types	III	NIndex	26731	698	0.02975649655165506	795.4209093222913	0.12792511700468018	0.0769128437059682	2055.957225104236
60-64	All Types	IV	Alive	35074	4188	0.10118230360404858	3548.8681166083998	0	0	0
60-64	All Types	IV	Index	35074	27932	0.8060188002034258	28270.303398334956	0.438953488372093	0.850433125331947	29828.091437892712
60-64	All Types	IV	NC	35074	2458	0.07652479511184525	2684.03066375286	0.4186046511627907	0.11888017801586559	4169.60336372847
60-64	All Types	IV	NIndex	35074	496	0.016274101080680434	570.7978213037856	0.14244186046511628	0.030686696652187352	1076.3051983788191
65-69	All Types	?	Alive	31407	9483	0.2605801600550954	8184.04108685038	0	0	0
65-69	All Types	?	Index	31407	15447	0.5044240054893542	15842.444740404148	0.3296812749003984	0.5903324048700679	18540.569839754222
65-69	All Types	?	NC	31407	5401	0.19660509536109916	6174.776230006041	0.5627490039840637	0.343246320890112	10780.337200195747
65-69	All Types	?	NIndex	31407	1076	0.038390739094451266	1205.737942739431	0.10756972111553785	0.0664212742398201	2086.09296005003
65-69	All Types	I	Alive	44451	27508	0.5709966381681826	25381.371563213885	0	0	0
65-69	All Types	I	Index	44451	7034	0.16677594079553365	7413.357344302266	0.19324244220509781	0.27711672564605383	12318.115571692739
65-69	All Types	I	NC	44451	7828	0.20915706971228723	9297.24090578088	0.6763485477178424	0.5953498166891078	26463.894701647532
65-69	All Types	I	NIndex	44451	2081	0.05307035132399653	2359.03018670297	0.13040901007705988	0.12753345766483837	5668.98972665973
65-69	All Types	II	Alive	62706	40104	0.5915935676266433	37096.46625159629	0	0	0
65-69	All Types	II	Index	62706	8407	0.14263051436759347	8943.789033934316	0.2026866851047017	0.262538653519102	16462.74880756881
65-69	All Types	II	NC	62706	10956	0.20635171567562446	12939.490683155707	0.6483603318846306	0.5899175175228476	36991.367853787684
65-69	All Types	II	NIndex	62706	3239	0.059424202330138794	3726.2540313136833	0.14895298301066773	0.1475438289580505	9251.883338643514
65-69	All Types	III	Alive	26328	8702	0.2927373316393735	7707.188467401425	0	0	0
65-69	All Types	III	Index	26328	13083	0.5083346209883901	13383.433901382336	0.31949685534591193	0.6018632778895232	15845.856380275367
65-69	All Types	III	NC	26328	3606	0.15954852278127624	4200.593507785441	0.5735849056603773	0.32745823753291686	8621.320477766636
65-69	All Types	III	NIndex	26328	937	0.039379524590960203	1036.7841234308003	0.10691823899371068	0.07067848457755987	1860.8231419579963
65-69	All Types	IV	Alive	33829	3034	0.07226759915639631	2444.740611861731	0	0	0
65-69	All Types	IV	Index	33829	27599	0.825796655435297	27935.875056720663	0.42933333333333334	0.8568235446731098	28985.48369274663
65-69	All Types	IV	NC	33829	2697	0.0861230614491279	2913.4570457625478	0.4826666666666667	0.12100422264194852	4093.451847754476
65-69	All Types	IV	NIndex	33829	499	0.015812683959178724	534.9272856550571	0.088	0.0221722326849416	750.0644594988894
70-74	All Types	?	Alive	31206	6512	0.16207984400490733	5057.863612017138	0	0	0
70-74	All Types	?	Index	31206	16360	0.535223650524608	16702.189238270916	0.23049645390070922	0.5725824798165192	17868.008865154297
70-74	All Types	?	NC	31206	7168	0.26022879136594496	8120.699663365678	0.6657801418439716	0.36813833289758097	11488.124816401913
70-74	All Types	?	NIndex	31206	1166	0.04246771410453977	1325.247486346268	0.10372340425531915	0.059279187285899836	1849.8663184437903
70-74	All Types	I	Alive	37580	18246	0.42806760798362536	16086.780708024642	0	0	0
70-74	All Types	I	Index	37580	7128	0.19777672754022207	7432.449420961546	0.15100316789862725	0.2624162924205372	9861.604269163789
70-74	All Types	I	NC	37580	9992	0.3071111751221497	11541.237961090386	0.7164730728616685	0.6138100896067218	23066.983167420603
70-74	All Types	I	NIndex	37580	2214	0.06704448935400288	2519.5319099234284	0.13252375923970433	0.12377361797274099	4651.412563415606
70-74	All Types	II	Alive	50972	25388	0.4378571084717945	22318.45253302431	0	0	0
70-74	All Types	II	Index	50972	8595	0.17925730801270445	9137.103504023571	0.1722520107238606	0.2546790753567066	12981.501829082048
70-74	All Types	II	NC	50972	13726	0.3123336261641933	15920.269592841261	0.7074396782841823	0.6220911181159219	31709.22847260477
70-74	All Types	II	NIndex	50972	3263	0.07055195735130775	3596.1743701108585	0.1203083109919571	0.12322980652737149	6281.26969831318
70-74	All Types	III	Alive	21590	4853	0.18356535458116663	3963.1760054073875	0	0	0
70-74	All Types	III	Index	21590	12030	0.5695878857778932	12297.402453944715	0.2869198312236287	0.6222564263328271	13434.516244525736
70-74	All Types	III	NC	21590	4033	0.21267087433934323	4591.5641769864205	0.6385372714486639	0.3298841949861079	7122.199769750069
70-74	All Types	III	NIndex	21590	674	0.03417588530159689	737.8573636614768	0.07454289732770746	0.047859378681065004	1033.2839857241934
70-74	All Types	IV	Alive	30423	1848	0.04177536224727224	1270.9318456487633	0	0	0
70-74	All Types	IV	Index	30423	25225	0.8374862590068106	25478.8444577642	0.3295880149812734	0.8512549177250127	25897.728361948062
70-74	All Types	IV	NC	30423	2915	0.10545394548247601	3208.2253834133676	0.6142322097378278	0.13111371854821627	3988.8726593923834
70-74	All Types	IV	NIndex	30423	435	0.01528443326344118	464.998313173671	0.056179775280898875	0.01763136372677108	536.3989786595566
70-84	All Types	?	Alive	93549	12034	0.0907962470413214	8493.898114468575	0	0	0
70-84	All Types	?	Index	93549	52761	0.5726884883803965	53574.435399497714	0.21361256544502616	0.5920837076436736	55388.83876635802
70-84	All Types	?	NC	93549	25654	0.30063161892042617	28123.78731838695	0.7092495636998255	0.36502881752006494	34148.08085018455
70-84	All Types	?	NIndex	93549	3100	0.03588364565785582	3356.879167646754	0.07713787085514834	0.04288747483626141	4012.0803834574185
70-84	All Types	I	Alive	93926	32634	0.2822738058095838	26512.849484470968	0	0	0
70-84	All Types	I	Index	93926	20989	0.23208364321106276	21798.68827224228	0.12357484369253402	0.26696558464247877	25075.009503129462
70-84	All Types	I	NC	93926	34895	0.42226151002567586	39661.33459067163	0.7855829349025377	0.6440109948396777	60489.37670131157
70-84	All Types	I	NIndex	93926	5408	0.06338104095367762	5953.127652615124	0.09084222140492829	0.08902342051784357	8361.613795558975
70-84	All Types	II	Alive	114861	41869	0.29766608611065176	34190.22431675557	0	0	0
70-84	All Types	II	Index	114861	24280	0.22155615331121464	25448.161325479425	0.149898717083052	0.2661759177383346	30573.23208734285
70-84	All Types	II	NC	114861	41384	0.4111027963071806	47219.67828663907	0.7577312626603646	0.6366536955869736	73126.68012881538
70-84	All Types	II	NIndex	114861	7328	0.06967496427095302	8002.936071125934	0.09237002025658339	0.09717038667469181	11161.087783841776
70-84	All Types	III	Alive	54330	8105	0.11119044168842904	6040.97669693235	0	0	0
70-84	All Types	III	Index	54330	32634	0.6112693938425099	33210.26616746356	0.2327478042659975	0.6371487250008582	34616.290229296625
70-84	All Types	III	NC	54330	12002	0.24572415393237762	13350.193283146076	0.6913425345043915	0.32259483570191894	17526.577423685256
70-84	All Types	III	NIndex	54330	1589	0.0318160105366835	1728.5638524580147	0.07590966122961104	0.04025643929722297	2187.132347018124
70-84	All Types	IV	Alive	80891	3355	0.027480275409730515	2222.906958168511	0	0	0
70-84	All Types	IV	Index	80891	67691	0.842705125088618	68167.26027354339	0.2766323024054983	0.8503070569459489	68782.18814341475
70-84	All Types	IV	NC	80891	8849	0.1166183561071307	9433.375443861909	0.6649484536082474	0.13489132274555976	10911.493988211074
70-84	All Types	IV	NIndex	80891	996	0.013196243394520826	1067.4573244261842	0.058419243986254296	0.014801620308491336	1197.3178683741726
75-79	All Types	?	Alive	31616	3963	0.0870028939834053	2750.683496179342	0	0	0
75-79	All Types	?	Index	31616	17712	0.5684659294270941	17972.618824767007	0.232	0.5886506008312441	18610.777395880614
75-79	All Types	?	NC	31616	8880	0.3085156762686317	9754.03162090906	0.6990000000000001	0.369330699163032	11676.75938473842
75-79	All Types	?	NIndex	31616	1061	0.03601550032086895	1138.6660581445926	0.069	0.042018700005723914	1328.4632193809673
75-79	All Types	I	Alive	32197	10291	0.25109357882109173	8084.459957302691	0	0	0
75-79	All Types	I	Index	32197	7423	0.2400967406981673	7730.394760258892	0.12618928392588882	0.2717820596079896	8750.566973198442
75-79	All Types	I	NC	32197	12572	0.44485540950323593	14323.009619775687	0.7986980470706059	0.6454033605396111	20780.05199929386
75-79	All Types	I	NIndex	32197	1911	0.06395427097750506	2059.1356626627303	0.07511266900350526	0.08281457985239928	2666.3810275076994
75-79	All Types	II	Alive	39323	12830	0.2534179984344491	9965.155952437843	0	0	0
75-79	All Types	II	Index	39323	8572	0.2291348909149193	9010.271315447371	0.15656934306569342	0.2688123804508239	10570.509236467748
75-79	All Types	II	NC	39323	15230	0.4440052962189098	17459.620263216188	0.766058394160584	0.6381382811509932	25093.511629700508
75-79	All Types	II	NIndex	39323	2691	0.07344181443172183	2887.9524688985975	0.07737226277372262	0.09304933839818286	3658.9791338317445
75-79	All Types	III	Alive	18667	2480	0.09463845163667688	1766.6159767018473	0	0	0
75-79	All Types	III	Index	18667	11396	0.6204453587478665	11581.853511746425	0.2101449275362319	0.6403331493091972	11953.098898154783
75-79	All Types	III	NC	18667	4296	0.2547924332866484	4756.210352161866	0.713768115942029	0.3223423426070301	6017.164509445431
75-79	All Types	III	NIndex	18667	495	0.03012375632880816	562.3201593898619	0.07608695652173914	0.0373245080837727	696.7365923997851
75-79	All Types	IV	Alive	28049	1042	0.02312341006748478	648.5885289828806	0	0	0
75-79	All Types	IV	Index	28049	23538	0.8450274686776357	23702.175468939004	0.273972602739726	0.8513626495180424	23879.87095633157
75-79	All Types	IV	NC	28049	3177	0.12051247627795694	3380.254447120414	0.6621004566210045	0.13582249664227336	3809.6852083191256
75-79	All Types	IV	NIndex	28049	292	0.011336644976922567	317.98155495770106	0.0639269406392694	0.012814853839684151	359.44383534930074
80-84	All Types	?	Alive	30490	1563	0.02510811424131613	765.5464032177289	0	0	0
80-84	All Types	?	Index	30490	18421	0.6097607788642857	18591.60614757207	0.16411042944785276	0.6138812822750538	18717.24029656639
80-84	All Types	?	NC	30490	9736	0.33890065394025204	10333.080938638284	0.7944785276073619	0.3588485115736903	10941.291117881818
80-84	All Types	?	NIndex	30490	770	0.0262304529541462	799.7665105719177	0.04141104294478527	0.02727020615125592	831.468585551793
80-84	All Types	I	Alive	24419	4204	0.11357623258510767	2773.4180234957444	0	0	0
80-84	All Types	I	Index	24419	6428	0.2694184769299521	6578.9297881525	0.07580174927113703	0.27802775403552876	6789.159725793576
80-84	All Types	I	NC	24419	12510	0.5619843272490657	13723.095287094935	0.8651603498542274	0.6602459803675225	16122.54659459453
80-84	All Types	I	NIndex	24419	1277	0.055020963235874604	1343.556901256822	0.05903790087463557	0.06172626559694874	1507.2936796118913
80-84	All Types	II	Alive	24139	3709	0.09064884815346817	2188.172545576568	0	0	0
80-84	All Types	II	Index	24139	7002	0.2985831771507517	7207.499313241996	0.12817176317501627	0.31020179984836604	7487.961246539708
80-84	All Types	II	NC	24139	12064	0.5498349844676361	13272.466690064268	0.8236824983734549	0.6245008541893607	15074.826119276979
80-84	All Types	II	NIndex	24139	1364	0.060932990228144	1470.8614511171681	0.048145738451528954	0.06529734596227324	1576.2126341833136
80-84	All Types	III	Alive	14067	857	0.030640512775823685	431.02009321751177	0	0	0
80-84	All Types	III	Index	14067	9058	0.6517072402834678	9167.565749067542	0.20723684210526316	0.6580570833916155	9256.888992069855
80-84	All Types	III	NC	14067	3822	0.2924242303586479	4113.5316484551	0.75	0.31540461494051564	4436.796718368233
80-84	All Types	III	NIndex	14067	330	0.025228016582060583	354.88250925984624	0.042763157894736836	0.026538301667868833	373.31428956191087
80-84	All Types	IV	Alive	21977	370	0.008198297985646039	180.173994830543	0	0	0
80-84	All Types	IV	Index	21977	18485	0.8444435567016586	18558.33604563235	0.26190476190476186	0.8465907299836135	18605.524472849873
80-84	All Types	IV	NC	21977	2857	0.13468739385670359	2960.0248547887745	0.6746031746031746	0.14021799170416321	3081.570803682395
80-84	All Types	IV	NIndex	21977	265	0.012670751455991827	278.46510474833235	0.06349206349206349	0.01319127831222332	289.9047234677319
