id	IndexCancer	Stage	Fix	total_individuals	number_last_known_outcome	final_proportion	number_final_outcome	extrapolated_prop_died	extrapolated_cod	extrapolated_outcome
Overall	Bladder	?	Liver-Bile Duct	1983	7	0.0036043533987276644	7.147432789676959	0	0.0036043533987276644	7.147432789676959
Overall	Bladder	?	Lung	1983	31	0.016482178320856026	32.6841596102575	0.027522935779816515	0.021816950073361163	43.26301199547518
Overall	Bladder	?	Lymphoma	1983	10	0.0053990229070965895	10.706262424772538	0.01834862385321101	0.00895553740876668	17.758830681584325
Overall	Bladder	?	Melanoma	1983	7	0.004337633300278269	8.601526834451807	0.009174311926605505	0.006115890551113314	12.127810962857703
Overall	Bladder	?	Myeloma	1983	6	0.003402589304004193	6.747334589840315	0.009174311926605505	0.005180846554839238	10.27361871824621
Overall	Bladder	?	Nephritis-Nephrosis	1983	0	0	0	0	0	0
Overall	Bladder	?	Oral-Pharynx	1983	7	0.004067313087613298	8.06548185273717	0.01834862385321101	0.007623827589283389	15.11805010954896
Overall	Bladder	?	Other Cancer	1983	6	0.004953742170411632	9.823270723926267	0.009174311926605505	0.006731999421246678	13.349554852332162
Overall	Bladder	?	Other Circulatory	1983	16	0.00822938128183516	16.318863081879122	0	0.00822938128183516	16.318863081879122
Overall	Bladder	?	Other Digestive	1983	7	0.0037238846463653903	7.3844632537425685	0.009174311926605505	0.005502141897200436	10.910747382148465
Overall	Bladder	?	Other Female	1983	0	0	0	0	0	0
Overall	Bladder	?	Other Infectious	1983	21	0.01188790348974818	23.57371262017064	0.027522935779816515	0.017222675242253314	34.152565005388325
Overall	Bladder	?	Other Male	1983	0	0	0	0	0	0
Overall	Bladder	?	Other Non-Cancer	1983	115	0.06257529521375448	124.08681040887512	0.09174311926605505	0.08035786772210493	159.3496516929341
Overall	Bladder	?	Other Respiratory	1983	6	0.003773909524013381	7.483662586118535	0.009174311926605505	0.005552166774848427	11.00994671452443
Overall	Bladder	?	Other Urinary	1983	0	0	0	0	0	0
Overall	Bladder	?	Ovary	1983	0	0	0	0	0	0
Overall	Bladder	?	Pancreas	1983	10	0.006514492082779948	12.918237800152637	0.01834862385321101	0.010071006584450039	19.970806056964427
Overall	Bladder	?	Pneumonia-Influenza	1983	16	0.008985694235486341	17.818631668969413	0.009174311926605505	0.010763951486321387	21.34491579737531
Overall	Bladder	?	Prostate	1983	15	0.007887739098101048	15.641386631534377	0.009174311926605505	0.009665996348936093	19.167670759940272
Overall	Bladder	?	Septicemia	1983	20	0.012735400157962335	25.25429851323931	0.027522935779816515	0.01807017191046747	35.833150898457
Overall	Bladder	?	Stomach	1983	6	0.003094055776911373	6.1355126056152525	0	0.003094055776911373	6.1355126056152525
Overall	Bladder	?	Suicide-Self-Injury	1983	6	0.0033949395338869707	6.732165095697863	0.009174311926605505	0.005173196784722016	10.258449224103758
Overall	Bladder	?	Uterus	1983	6	0.0030974302915943615	6.142204268231619	0	0.0030974302915943615	6.142204268231619
Overall	Bladder	I	Accident-External	10547	92	0.010088619957836413	106.40467469530064	0.022556390977443608	0.017947542835432855	189.29273428531033
Overall	Bladder	I	Alive	10547	4268	0.3484122475734423	3674.703975157096	0	0	0
Overall	Bladder	I	Alzheimer	10547	132	0.014473082360701956	152.64759965832354	0.03383458646616541	0.02626146667709662	276.97968904333806
Overall	Bladder	I	Bladder	10547	0	0	0	0	0	0
Overall	Bladder	I	Brain-Nervous	10547	11	0.0012285780536578068	12.95781273192889	0.005639097744360902	0.0031933087730569177	33.67982762943131
Overall	Bladder	I	Breast	10547	14	0.002023519105460119	21.342056005287876	0.007518796992481203	0.004643160064658933	48.97140920195777
Overall	Bladder	I	COPD	10547	427	0.04351098208808876	458.91032808307216	0.06390977443609022	0.06577793024127868	693.7598302547661
Overall	Bladder	I	Cerebrovascular	10547	203	0.02077118227206665	219.07365942348696	0.03571428571428571	0.033214476828261015	350.31308710766893
Overall	Bladder	I	Cervix	10547	7	8.379730626931577e-4	8.838101892224735	0.0018796992481203006	0.0014928833024928612	15.745440191392207
Overall	Bladder	I	Chronic Liver	10547	30	0.003100026934173888	32.695984074731996	0.009398496240601503	0.006374578133172406	67.23267557056937
Overall	Bladder	I	Colon-Rectum	10547	56	0.005686227818962437	59.972644806596826	0.0037593984962406013	0.006996048298561844	73.78732140493177
Overall	Bladder	I	Diabetes	10547	143	0.014512330836011715	153.06155332741557	0.016917293233082706	0.020406522994209045	215.2275980199228
Overall	Bladder	I	Esophagus	10547	26	0.0030554239239196828	32.225556125580894	0.005639097744360902	0.005020154643318793	52.947571023083306
Overall	Bladder	I	Heart Disease	10547	1150	0.11962046451410764	1261.6370392302933	0.18045112781954886	0.18249184753487918	1924.7415159503707
Overall	Bladder	I	Index	10547	2258	0.2240205514097944	2362.7447557191017	0.20864661654135336	0.2967155880275615	3129.459306926691
Overall	Bladder	I	Kidney	10547	0	0	0	0	0	0
Overall	Bladder	I	Leukemia	10547	37	0.003867610438094592	40.79168729058366	0.0037593984962406013	0.005177430917693999	54.60636388891861
Overall	Bladder	I	Liver-Bile Duct	10547	43	0.0045228795347028875	47.70281045251136	0.015037593984962405	0.009762161453100516	102.96151684585114
Overall	Bladder	I	Lung	10547	374	0.03956915743385472	417.3359034548657	0.05075187969924812	0.05725173390844671	603.8340375323875
Overall	Bladder	I	Lymphoma	10547	24	0.0024839569454746927	26.198293903921584	0.009398496240601503	0.00575850814447321	60.73498539975895
Overall	Bladder	I	Melanoma	10547	9	0.0010537691980975876	11.114103732335256	0.0037593984962406013	0.0023635896776969946	24.9287803306702
Overall	Bladder	I	Myeloma	10547	10	0.001986122270254825	20.94763158437764	0.007518796992481203	0.004605763229453639	48.57698478104753
Overall	Bladder	I	Nephritis-Nephrosis	10547	6	6.054752088440559e-4	6.385947027678258	0.0018796992481203006	0.0012603854486437594	13.29328532684573
Overall	Bladder	I	Oral-Pharynx	10547	25	0.0025807732193566845	27.21941514455495	0.0037593984962406013	0.0038905936989560913	41.03409174288989
Overall	Bladder	I	Other Cancer	10547	30	0.0035745519713659807	37.700799641997	0.005639097744360902	0.005539282690765091	58.42281453949942
Overall	Bladder	I	Other Circulatory	10547	105	0.010875052811091572	114.69918199858282	0.015037593984962405	0.0161143347294892	169.95788839192258
Overall	Bladder	I	Other Digestive	10547	8	9.892364192649386e-4	10.433476513987308	0.005639097744360902	0.002953967138664049	31.155491411489724
Overall	Bladder	I	Other Female	10547	0	0	0	0	0	0
Overall	Bladder	I	Other Infectious	10547	33	0.003809160808578142	40.175219048073664	0.005639097744360902	0.005773891527977253	60.89723394557608
Overall	Bladder	I	Other Male	10547	0	0	0	0	0	0
Overall	Bladder	I	Other Non-Cancer	10547	640	0.07142597250361188	753.3297319955944	0.20488721804511278	0.14281118864177955	1506.2296066048489
Overall	Bladder	I	Other Respiratory	10547	12	0.0014855387787467637	15.667977499442117	0.007518796992481203	0.0041051797379455775	43.297330696112006
Overall	Bladder	I	Other Urinary	10547	0	0	0	0	0	0
Overall	Bladder	I	Ovary	10547	6	0.0011397080935243308	12.020501262401117	0.005639097744360902	0.0031044388129234414	32.74251615990354
Overall	Bladder	I	Pancreas	10547	65	0.007403471156998787	78.08441029286621	0.009398496240601503	0.010678022355997305	112.62110178870358
Overall	Bladder	I	Pneumonia-Influenza	10547	108	0.010884589945168345	114.79977015169054	0.015037593984962405	0.016123871863565974	170.05847654503032
Overall	Bladder	I	Prostate	10547	43	0.004704567291603285	49.619071224539844	0.007518796992481203	0.007324208250802098	77.24842442120973
Overall	Bladder	I	Septicemia	10547	81	0.00809780197701924	85.40751745162193	0.011278195488721804	0.01202726341581746	126.85154724662675
Overall	Bladder	I	Stomach	10547	23	0.0022547678918792874	23.781036955650844	0.0037593984962406013	0.0035645883714786946	37.595713553985796
Overall	Bladder	I	Suicide-Self-Injury	10547	37	0.0038867307604066224	40.99334933000865	0.005639097744360902	0.005851461479805733	61.71536422751107
Overall	Bladder	I	Uterus	10547	11	0.0014578954311438648	15.376423112274342	0.005639097744360902	0.0034226261505429754	36.098438009776764
Overall	Bladder	II	Accident-External	4992	27	0.006002002982058295	29.96199888643501	0.0136986301369863	0.008794045074212118	43.89987301046689
Overall	Bladder	II	Alive	4992	1281	0.20381907272722904	1017.4648110543274	0	0	0
Overall	Bladder	II	Alzheimer	4992	50	0.01312273987876657	65.50871747480271	0.0639269406392694	0.026152269642151074	130.55213005361816
Overall	Bladder	II	Bladder	4992	0	0	0	0	0	0
Overall	Bladder	II	Brain-Nervous	4992	6	0.0014985660974298162	7.480841958369642	0.0091324200913242	0.003359927492199031	16.772758041057564
Overall	Bladder	II	Breast	4992	9	0.002138766104164555	10.676720391989457	0.0045662100456621	0.003069446801549162	15.322678433333417
Overall	Bladder	II	COPD	4992	168	0.03782667567789804	188.83076498406703	0.0867579908675799	0.055509608928205584	277.10396776960226
Overall	Bladder	II	Cerebrovascular	4992	74	0.017729720124868134	88.50676286334172	0.0365296803652968	0.025175165703944992	125.6744271940934
Overall	Bladder	II	Cervix	4992	0	0	0	0	0	0
Overall	Bladder	II	Chronic Liver	4992	12	0.0026431059724794487	13.194385014617408	0.0091324200913242	0.004504467367248664	22.48630109730533
Overall	Bladder	II	Colon-Rectum	4992	24	0.005752371939880317	28.715840723882543	0.0091324200913242	0.007613733334649531	38.00775680657046
Overall	Bladder	II	Diabetes	4992	41	0.008488563681916148	42.37490990012541	0.0091324200913242	0.010349925076685362	51.66682598281333
Overall	Bladder	II	Esophagus	4992	11	0.0022267766521141255	11.116069047353715	0	0.0022267766521141255	11.116069047353715
Overall	Bladder	II	Heart Disease	4992	394	0.08448830218798947	421.7656045224434	0.1278538812785388	0.11054736171475849	551.8524296800744
Overall	Bladder	II	Index	4992	2255	0.461323212403252	2302.9254763170343	0.1872146118721461	0.49948112099602093	2493.4097560121363
Overall	Bladder	II	Kidney	4992	0	0	0	0	0	0
Overall	Bladder	II	Leukemia	4992	7	0.001477133077189619	7.373848321330578	0.0045662100456621	0.0024078137745742263	12.019806362674538
Overall	Bladder	II	Liver-Bile Duct	4992	13	0.0029250857632282558	14.602028130035453	0.0091324200913242	0.00478644715799747	23.893944212723373
Overall	Bladder	II	Lung	4992	115	0.026266821510401835	131.12397297992595	0.0593607305936073	0.03836567057640173	191.52142751739743
Overall	Bladder	II	Lymphoma	4992	16	0.0033841350951609615	16.89360239504352	0.0045662100456621	0.004314815792545569	21.53956043638748
Overall	Bladder	II	Melanoma	4992	7	0.0021956012341740323	10.96044136099677	0.0136986301369863	0.004987643326327855	24.898315485028654
Overall	Bladder	II	Myeloma	4992	6	0.0021157780451558353	10.56196400141793	0.0091324200913242	0.003977139439925051	19.853880084105853
Overall	Bladder	II	Nephritis-Nephrosis	4992	7	0.002321869300214127	11.590771546668922	0.0091324200913242	0.004183230694983341	20.88268762935684
Overall	Bladder	II	Oral-Pharynx	4992	10	0.0028541129203106743	14.247731698190886	0.0045662100456621	0.003784793617695282	18.893689739534846
Overall	Bladder	II	Other Cancer	4992	14	0.0037960072830026496	18.94966835674923	0.0136986301369863	0.006588049375156472	32.88754248078111
Overall	Bladder	II	Other Circulatory	4992	36	0.009207258870792347	45.9626362829954	0.0273972602739726	0.014791343055099992	73.83838453105916
Overall	Bladder	II	Other Digestive	4992	6	0.0015407686840668087	7.691517270861509	0.0045662100456621	0.002471449381451416	12.33747531220547
Overall	Bladder	II	Other Female	4992	6	0.0012106283852394005	6.043456899115087	0	0.0012106283852394005	6.043456899115087
Overall	Bladder	II	Other Infectious	4992	6	0.001212199639399625	6.051300599882928	0	0.001212199639399625	6.051300599882928
Overall	Bladder	II	Other Male	4992	0	0	0	0	0	0
Overall	Bladder	II	Other Non-Cancer	4992	214	0.04808788791581134	240.0547364757302	0.1506849315068493	0.07880035092950338	393.3713518400809
Overall	Bladder	II	Other Respiratory	4992	6	0.001284647382953097	6.41295973570186	0.0045662100456621	0.0022153280803377043	11.05891777704582
Overall	Bladder	II	Other Urinary	4992	0	0	0	0	0	0
Overall	Bladder	II	Ovary	4992	9	0.0018229026264458843	9.099929911217854	0	0.0018229026264458843	9.099929911217854
Overall	Bladder	II	Pancreas	4992	19	0.003990857411512577	19.922360198270784	0.0091324200913242	0.005852218806281792	29.214276280958707
Overall	Bladder	II	Pneumonia-Influenza	4992	36	0.008636787886577183	43.114845129793295	0.0228310502283105	0.01329019137350022	66.3446353365131
Overall	Bladder	II	Prostate	4992	25	0.0052057464128948475	25.98708609317108	0.0045662100456621	0.006136427110279455	30.63304413451504
Overall	Bladder	II	Septicemia	4992	33	0.00945283971194	47.188575842004475	0.0410958904109589	0.017828965988401467	89.00219821410012
Overall	Bladder	II	Stomach	4992	14	0.004139561008644641	20.66468855515405	0.0136986301369863	0.006931603100798464	34.60256267918593
Overall	Bladder	II	Suicide-Self-Injury	4992	29	0.0085970534833507	42.91649098888669	0.0365296803652968	0.016042499062427558	80.08415531963837
Overall	Bladder	II	Uterus	4992	6	0.001214439921487534	6.062484088065769	0	0.001214439921487534	6.062484088065769
Overall	Bladder	III	Accident-External	2184	17	0.012739938157463512	27.82402493590031	0.04424778761061947	0.017150722601676282	37.457178162061
Overall	Bladder	III	Alive	2184	414	0.0996837284392086	217.70926291123158	0	0	0
Overall	Bladder	III	Alzheimer	2184	18	0.010988961052779559	23.999890939270557	0.017699115044247787	0.012753274830464666	27.85315222973483
Overall	Bladder	III	Bladder	2184	0	0	0	0	0	0
Overall	Bladder	III	Brain-Nervous	2184	7	0.003955780128243635	8.6394238000841	0.008849557522123894	0.004837937017086189	10.566054445316237
Overall	Bladder	III	Breast	2184	12	0.007962939998633125	17.391060957014744	0.02654867256637168	0.010609410665160787	23.17095289271116
Overall	Bladder	III	COPD	2184	60	0.02846225897057631	62.161573591738666	0.02654867256637168	0.031108729637103972	67.94146552743507
Overall	Bladder	III	Cerebrovascular	2184	29	0.01914506624797062	41.81282468556783	0.061946902654867256	0.025320164469868497	55.2992392021928
Overall	Bladder	III	Cervix	2184	0	0	0	0	0	0
Overall	Bladder	III	Chronic Liver	2184	11	0.007280555401474958	15.900732996821308	0.02654867256637168	0.00992702606800262	21.68062493251772
Overall	Bladder	III	Colon-Rectum	2184	14	0.01109945999614388	24.241220631578233	0.02654867256637168	0.013745930662671543	30.02111256727465
Overall	Bladder	III	Diabetes	2184	22	0.012441644554212405	27.172551706399894	0.017699115044247787	0.014205958331897512	31.02581299686417
Overall	Bladder	III	Esophagus	2184	8	0.00413344900550222	9.02745262801685	0.017699115044247787	0.005897762783187328	12.880713918481126
Overall	Bladder	III	Heart Disease	2184	177	0.09647480930647948	210.70098352535118	0.1415929203539823	0.11058931952796033	241.52707384906537
Overall	Bladder	III	Index	2184	1110	0.5154335637378078	1125.7069032033721	0.1327433628318584	0.5286659170704461	1154.6063628818542
Overall	Bladder	III	Kidney	2184	0	0	0	0	0	0
Overall	Bladder	III	Leukemia	2184	17	0.011953512179726308	26.106470600522258	0.061946902654867256	0.018128610401624185	39.59288511714722
Overall	Bladder	III	Liver-Bile Duct	2184	9	0.004274013792670088	9.334446123191471	0.008849557522123894	0.005156170681512641	11.261076768423608
Overall	Bladder	III	Lung	2184	18	0.01064503705044491	23.248760918171683	0.035398230088495575	0.014173664605815126	30.955283499100236
Overall	Bladder	III	Lymphoma	2184	6	0.002898008514255935	6.329250595134962	0.008849557522123894	0.003780165403098489	8.2558812403671
Overall	Bladder	III	Melanoma	2184	0	0	0	0	0	0
Overall	Bladder	III	Myeloma	2184	0	0	0	0	0	0
Overall	Bladder	III	Nephritis-Nephrosis	2184	0	0	0	0	0	0
Overall	Bladder	III	Oral-Pharynx	2184	7	0.003966617180791499	8.663091922848634	0.008849557522123894	0.004848774069634053	10.589722568080772
Overall	Bladder	III	Other Cancer	2184	6	0.0027784911622405935	6.068224698333456	0	0.0027784911622405935	6.068224698333456
Overall	Bladder	III	Other Circulatory	2184	23	0.010628308748085978	23.212226305819776	0	0.010628308748085978	23.212226305819776
Overall	Bladder	III	Other Digestive	2184	6	0.007548577352946837	16.486092938835892	0.035398230088495575	0.011077204908317052	24.19261551976444
Overall	Bladder	III	Other Female	2184	0	0	0	0	0	0
Overall	Bladder	III	Other Infectious	2184	17	0.008801887838555525	19.223323039405265	0.02654867256637168	0.011448358505083186	25.003214975101677
Overall	Bladder	III	Other Male	2184	6	0.0027760425745091866	6.0628769827280635	0	0.0027760425745091866	6.0628769827280635
Overall	Bladder	III	Other Non-Cancer	2184	101	0.06150337963925615	134.32338113213544	0.1327433628318584	0.07473573297189445	163.2228408106175
Overall	Bladder	III	Other Respiratory	2184	0	0	0	0	0	0
Overall	Bladder	III	Other Urinary	2184	0	0	0	0	0	0
Overall	Bladder	III	Ovary	2184	0	0	0	0	0	0
Overall	Bladder	III	Pancreas	2184	6	0.004219872521427028	9.216201586796629	0.017699115044247787	0.005984186299112136	13.069462877260905
Overall	Bladder	III	Pneumonia-Influenza	2184	10	0.0053383897974948556	11.659043317728765	0.008849557522123894	0.006220546686337409	13.585673962960902
Overall	Bladder	III	Prostate	2184	10	0.004742333260213232	10.357255840305697	0.008849557522123894	0.005624490149055785	12.283886485537835
Overall	Bladder	III	Septicemia	2184	24	0.015570770644634073	34.006563087880814	0.04424778761061947	0.019981555088846845	43.63971631404151
Overall	Bladder	III	Stomach	2184	7	0.006042260087146386	13.196296030327707	0.02654867256637168	0.008688730753674049	18.976187966024124
Overall	Bladder	III	Suicide-Self-Injury	2184	12	0.006510342659105315	14.218588367486008	0.02654867256637168	0.009156813325632977	19.998480303182422
Overall	Bladder	III	Uterus	2184	0	0	0	0	0	0
Overall	Bladder	IV	Accident-External	3636	17	0.00501712813467959	18.242277897694986	0.015151515151515152	0.0057734795007689695	20.992371464795973
Overall	Bladder	IV	Alive	3636	269	0.04991919016189909	181.50617542866507	0	0	0
Overall	Bladder	IV	Alzheimer	3636	15	0.00460202014686995	16.73294525401914	0.045454545454545456	0.006871074245138091	24.983225955322098
Overall	Bladder	IV	Bladder	3636	0	0	0	0	0	0
Overall	Bladder	IV	Brain-Nervous	3636	6	0.002020434579569282	7.346300131313909	0.030303030303030304	0.0035331373117480423	12.846487265515881
Overall	Bladder	IV	Breast	3636	6	0.002093449607795052	7.611782773942809	0.030303030303030304	0.003606152339973812	13.111969908144781
Overall	Bladder	IV	COPD	3636	29	0.008311168991772252	30.219410454083906	0.030303030303030304	0.009823871723951012	35.71959758828588
Overall	Bladder	IV	Cerebrovascular	3636	21	0.006613155447112344	24.04543320570048	0.030303030303030304	0.008125858179291104	29.545620339902456
Overall	Bladder	IV	Cervix	3636	8	0.0032459341615053462	11.802216611233439	0.045454545454545456	0.005514988259773487	20.0524973125364
Overall	Bladder	IV	Chronic Liver	3636	6	0.0019633263623443573	7.138654653484083	0.015151515151515152	0.002719677728433737	9.888748220585068
Overall	Bladder	IV	Colon-Rectum	3636	11	0.003131893143306588	11.387563469062755	0.015151515151515152	0.003888244509395968	14.13765703616374
Overall	Bladder	IV	Diabetes	3636	20	0.0070770542894688275	25.732169396508656	0.06060606060606061	0.010102459753826348	36.732543664912605
Overall	Bladder	IV	Esophagus	3636	13	0.0036387219693945288	13.230393080718507	0	0.0036387219693945288	13.230393080718507
Overall	Bladder	IV	Heart Disease	3636	105	0.030599500251536085	111.2597829145852	0.07575757575757576	0.03438125708198299	125.01025075009015
Overall	Bladder	IV	Index	3636	2832	0.7841775186031799	2851.269457641162	0.09090909090909091	0.7887156267997162	2867.770019043768
Overall	Bladder	IV	Kidney	3636	0	0	0	0	0	0
Overall	Bladder	IV	Leukemia	3636	6	0.0023450035695868404	8.526432979017752	0.015151515151515152	0.0031013549356762203	11.276526546118737
Overall	Bladder	IV	Liver-Bile Duct	3636	6	0.0026272714989650013	9.552759170236746	0.030303030303030304	0.0041399742311437615	15.052946304438716
Overall	Bladder	IV	Lung	3636	24	0.0068232710900626905	24.80941368346794	0.015151515151515152	0.00757962245615207	27.559507250568927
Overall	Bladder	IV	Lymphoma	3636	6	0.0019510893932204003	7.0941610337493755	0.015151515151515152	0.00270744075930978	9.84425460085036
Overall	Bladder	IV	Melanoma	3636	0	0	0	0	0	0
Overall	Bladder	IV	Myeloma	3636	6	0.001686040454312994	6.1304430918820465	0	0.001686040454312994	6.1304430918820465
Overall	Bladder	IV	Nephritis-Nephrosis	3636	6	0.00179284943993444	6.518800563601624	0.015151515151515152	0.0025492008060238203	9.268894130702611
Overall	Bladder	IV	Oral-Pharynx	3636	6	0.001688435202922265	6.139150397825356	0	0.001688435202922265	6.139150397825356
Overall	Bladder	IV	Other Cancer	3636	6	0.002624737645327253	9.543546078409891	0.030303030303030304	0.0041374403775060135	15.043733212611865
Overall	Bladder	IV	Other Circulatory	3636	15	0.004864156651688984	17.686073585541145	0.06060606060606061	0.007889562116046505	28.686447853945094
Overall	Bladder	IV	Other Digestive	3636	7	0.002352838216885275	8.55491975659486	0.045454545454545456	0.004621892315153415	16.80520045789782
Overall	Bladder	IV	Other Female	3636	0	0	0	0	0	0
Overall	Bladder	IV	Other Infectious	3636	9	0.0025167811265342896	9.151016176078677	0	0.0025167811265342896	9.151016176078677
Overall	Bladder	IV	Other Male	3636	6	0.0026224089416857564	9.53507891196941	0.030303030303030304	0.004135111673864517	15.035266046171383
Overall	Bladder	IV	Other Non-Cancer	3636	83	0.024807055142132547	90.19845249679393	0.09090909090909091	0.02934516333866883	106.69901389939986
Overall	Bladder	IV	Other Respiratory	3636	0	0	0	0	0	0
Overall	Bladder	IV	Other Urinary	3636	0	0	0	0	0	0
Overall	Bladder	IV	Ovary	3636	6	0.0023438992369133344	8.522417625416884	0.015151515151515152	0.0031002506030027143	11.27251119251787
Overall	Bladder	IV	Pancreas	3636	9	0.0026350746103408497	9.58113128319933	0.015151515151515152	0.00339142597643023	12.331224850300316
Overall	Bladder	IV	Pneumonia-Influenza	3636	13	0.0038695603654660318	14.06972148883449	0.030303030303030304	0.0053822630976447915	19.56990862303646
Overall	Bladder	IV	Prostate	3636	24	0.007096554115429253	25.803070763700763	0.030303030303030304	0.008609256847608012	31.303257897902732
Overall	Bladder	IV	Septicemia	3636	24	0.006970792538022967	25.34580166825151	0.015151515151515152	0.007727143904112347	28.095895235352494
Overall	Bladder	IV	Stomach	3636	9	0.0033469904319249687	12.169657210479187	0.045454545454545456	0.005616044530193109	20.419937911782142
Overall	Bladder	IV	Suicide-Self-Injury	3636	7	0.002624694478210768	9.543389122774354	0.015151515151515152	0.003381045844300148	12.293482689875338
Overall	Bladder	IV	Uterus	3636	0	0	0	0	0	0
Overall	Breast, All	?	Accident-External	7922	49	0.006719912372295424	53.23514581332435	0.011976047904191617	0.011485281354016826	90.9863988865213
Overall	Breast, All	?	Alive	7922	3595	0.39790830997373705	3152.229631611945	0	0	0
Overall	Breast, All	?	Alzheimer	7922	106	0.016552134489088766	131.1260094225612	0.04790419161676647	0.03561361041597437	282.13102171534894
Overall	Breast, All	?	Bladder	7922	6	0.0010291084968619736	8.152597512140554	0.005988023952095809	0.0034117929877226748	27.02822404873903
Overall	Breast, All	?	Brain-Nervous	7922	10	0.0020583822430771904	16.3065041296575	0.005988023952095809	0.004441066733937892	35.18213066625598
Overall	Breast, All	?	Breast	7922	0	0	0	0	0	0
Overall	Breast, All	?	COPD	7922	146	0.02033080679671451	161.06065144357234	0.03592814371257485	0.034626913741878713	274.3144106631632
Overall	Breast, All	?	Cerebrovascular	7922	107	0.014907193541253427	118.09478723380964	0.038922155688622756	0.030394642731847984	240.78635972169974
Overall	Breast, All	?	Cervix	7922	10	0.0013502990257980303	10.697068882371996	0.0029940119760479044	0.0025416412712283808	20.13488215067123
Overall	Breast, All	?	Chronic Liver	7922	26	0.004352940101216505	34.48399148183715	0.023952095808383235	0.01388367806465931	109.98649762823105
Overall	Breast, All	?	Colon-Rectum	7922	19	0.0025588286315145056	20.271040418857915	0.0029940119760479044	0.003750170876944856	29.70885368715715
Overall	Breast, All	?	Diabetes	7922	57	0.008141921264089452	64.50030025411664	0.005988023952095809	0.010524605754950152	83.3759267907151
Overall	Breast, All	?	Esophagus	7922	6	8.168037022462754e-4	6.470718929194994	0.0029940119760479044	0.002008145947676626	15.90853219749423
Overall	Breast, All	?	Heart Disease	7922	490	0.06843203543195578	542.1185846919536	0.1437125748502994	0.1256164632126126	995.133621570317
Overall	Breast, All	?	Index	7922	2479	0.3301868501579248	2615.7402269510803	0.3083832335329342	0.4528951014372509	3587.834993585902
Overall	Breast, All	?	Kidney	7922	6	8.846452523391137e-4	7.0081596890304585	0.0029940119760479044	0.002075987497769464	16.445972957329694
Overall	Breast, All	?	Leukemia	7922	10	0.0018547926365749111	14.693667266946447	0.0029940119760479044	0.0030461348820052616	24.131480535245682
Overall	Breast, All	?	Liver-Bile Duct	7922	7	9.050772594351717e-4	7.17002204924543	0	9.050772594351717e-4	7.17002204924543
Overall	Breast, All	?	Lung	7922	89	0.012353886773010142	97.86749101578634	0.03293413173652694	0.025458651472743996	201.68343696707794
Overall	Breast, All	?	Lymphoma	7922	6	0.0013236664884756042	10.486085921703737	0.0029940119760479044	0.0025150087339059547	19.923899190002974
Overall	Breast, All	?	Melanoma	7922	6	9.896189901242784e-4	7.839761639764533	0.0029940119760479044	0.002180961235554629	17.277574908063773
Overall	Breast, All	?	Myeloma	7922	6	0.0010118473288528399	8.015854539172198	0.0029940119760479044	0.0022031895742831904	17.453667807471433
Overall	Breast, All	?	Nephritis-Nephrosis	7922	48	0.006604543310506638	52.32119210583358	0.017964071856287425	0.01375259678308874	108.948071715629
Overall	Breast, All	?	Oral-Pharynx	7922	8	0.0012610261008384315	9.989848770842054	0.0029940119760479044	0.002452368346268782	19.42766203914129
